,name_product,color,desc,cloth_path
1160,Train Essentials Feelready Training Sleeveless Tee,Dark Grey Heather / White / Black,"It's chest day, and you're up for the challenge. Pull on this adidas t-shirt and get ready to dip, fly, press and push. AEROREADY stands up to sweat, so you stay dry as you pump. The slim fit hugs your body, and the extra arm room helps you maximize each move. Let the gains begin.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001305_1.jpg
1161,FC Dallas Pride Pre-Match Jersey,White C Ns-Sld / Mls-Fcd-S7f,"Let love be your legacy. South African designer Rich Mnisi once wrote that reminder in a handwritten letter to his younger queer self, and today it thrives at the core of the adidas x Rich Mnisi Pride Collection. A celebration of self-expression, imagination, and the unwavering belief that love unites, the collaboration explores fluidity, color, and patterns. This partnership is one part of our effort to honor the LGBTQIA+ community alongside our Global Purpose partner Athlete Ally.  Stand out exactly how you are in a soccer jersey that shows your support for FC Dallas. Moisture-absorbing AEROREADY makes it perfect for taking onto the field.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001306_1.jpg
1162,St. Louis CITY SC 23/24 Home Authentic Jersey,Power Pink / Night Indigo,"Welcome to St. Louis CITY SC. As the Missouri team enters top-level soccer for the first time, this adidas authentic jersey uses St. Louis' famous Gateway Arch as the inspiration for its eye-catching halved design. Created for towering performances on the field, it teams breathable mesh panels with moisture-wicking AEROREADY. A heat-applied badge completes the look.",Cloth/001308_1.jpg
1163,D.C. United 23/24 Away Authentic Jersey,White,"As the regular season swings into action, Washington D.C.'s cherry blossoms burst into bloom. The vibrant graphics on this adidas D.C. United authentic soccer jersey capture the distinctive colors of the U.S. capital city in springtime. Created to keep you fresh on the field, it includes moisture-wicking AEROREADY. A heat-applied badge and cherry blossom branch signoff confirm your evergreen support.",Cloth/001309_1.jpg
1164,Islanders Barzal Third Authentic Jersey,Royal 08 Ccm-Sld / White,"Show up for Mathew Barzal when the New York Islanders add some extra oomph to their stickhandling style in this adidas authentic third hockey jersey. Moisture-absorbing AEROREADY keeps you dry when a last-second scramble in front of the net catapults you to your feet for a closer look.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001310_1.jpg
1165,Badge of Sport Tee,Black / White,"For days on the move or nights on the town, this t-shirt lets everyone know whose team you play for. It's made of soft cotton jersey for all-day comfort. A bold contrast adidas Badge of Sport stands out on the chest.",Cloth/001311_1.jpg
1166,Train Essentials Prime Training Tee,White / Black,"You will see results if you train consistently. Throw on this adidas workout t-shirt and head to the gym. It gives you full coverage, even when you reach your arms up for shoulder presses or pull-ups. The breathable fabric feels soft to the touch, and AEROREADY keeps you dry.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001313_1.jpg
1167,Designed 4 Gameday Premium Full-Zip Track Jacket,Bronze Strata,"There are so many things that make you special. Why not amplify this and share it with others in this epic adidas track jacket. The sporty trim is a reminder that you're always a powerhouse force on and off the field. While the slim fit gives this layer a sleek aesthetic, you'll love when you need a little upgrade running through your busy day.   Made with a series of recycled materials and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001314_1.jpg
1168,Italy 23 Home Jersey,Blue,"Italy to the core. The precious foundation upon which Italian culture is built, marble plays a central role in the design of this eye-catching soccer jersey. Alongside gold details and an ""Italia"" back-neck signoff, dark veins stand out over those famous Azzurri colors. Created by adidas for fans, this version of the shirt includes moisture-absorbing AEROREADY and a woven badge.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001315_1.jpg
1169,Harden Time Traveler Tee,Off White,"Wherever you are, it's always game time. This adidas basketball t-shirt pays tribute to the impact James Harden has made on the court with a subtle Harden logo under the mock-neck collar. A soft cotton blend keeps you comfortable no matter where the day takes you.  A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/001316_1.jpg
1170,Graphics Monogram SST Track Jacket,Wonder Beige F23,"Conquer your day in style with this adidas SST track jacket. Classic design elements like the stand-up collar and ribbed cuffs keep things feeling chic and sporty. An allover Trefoil monogram print injects an extra level of adidas pride. Built for your lifestyle, not just for the look, this sophisticated take on an iconic jacket is sure to become a wardrobe staple in no time. The regular fit and soft interlock fabric keep the vibe comfortable and relaxed.   A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/001317_1.jpg
1171,Flyers Away Jersey,White,"Living out of a suitcase can be challenging, but time on the road lets hockey teams build bonds that can help during hard times. Cheer for your favorite road warriors in this adidas Philadelphia Flyers away jersey. AEROREADY stands up to sweat, so you stay dry even when overtime looms.   Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001318_1.jpg
1172,Graphics Camo Reversible Fleece Vest,Black,"Stand out from the crowd in this reversible adidas vest. This unique piece gives you two distinct options in one relaxed package. Wear it one way and you'll be sporting an exclusive allover camo print for an outdoorsy vibe. Switch up the look and you'll find a sleek tonal design for a more low-key feel. Built in soft and cozy fleece, this comfortable vest is perfect for layering over a long sleeve tee or hoodie.   A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/001319_1.jpg
1173,Washington Football Off-Field Home Jersey,Team College Purple,"Get ready to root for the Huskies in this adidas football jersey. It's made of comfortable fabric and has mesh panels to keep it breathable at all times. Fire up the grill or kick back with friends while you watch the game. The University of Washington colors let everyone know who you support.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001320_1.jpg
1174,Oasis Mesh Polo Shirt,Arctic Night F23,"From the first tee through the back nine, you'll feel as good as you look in this adidas golf polo shirt. It's made of soft, stretchy mesh fabric for a lightweight, breathable feel. The oasis-inspired allover print stands out on the course.   Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001321_1.jpg
